46.51553; (0.697696,1.556253,-0.424800); (0.951732,-0.181207,-0.190260,-0.158654)
46.52649; (0.697262,1.557885,-0.425178); (0.950625,-0.182614,-0.189989,-0.163915)
46.53782; (0.696303,1.559089,-0.426010); (0.950192,-0.185265,-0.189264,-0.164289)
46.54905; (0.694695,1.560290,-0.427032); (0.949922,-0.185850,-0.190937,-0.163253)
46.56033; (0.693009,1.561687,-0.427754); (0.949407,-0.187514,-0.191722,-0.163427)
46.57177; (0.690708,1.563389,-0.429052); (0.948745,-0.189552,-0.192955,-0.163468)
46.58248; (0.688188,1.565233,-0.430563); (0.947603,-0.192452,-0.194533,-0.164826)
46.59371; (0.684487,1.567772,-0.432619); (0.945556,-0.196124,-0.197481,-0.168704)
46.60496; (0.681084,1.569966,-0.434507); (0.944022,-0.198549,-0.200427,-0.170965)
46.6163; (0.675970,1.572205,-0.437157); (0.942222,-0.200183,-0.205805,-0.172597)
46.62734; (0.671106,1.574638,-0.439526); (0.940640,-0.201844,-0.210345,-0.173813)
46.63837; (0.665180,1.576726,-0.442347); (0.939033,-0.203941,-0.215851,-0.173300)
46.64949; (0.659126,1.579217,-0.445326); (0.937229,-0.207341,-0.221630,-0.171734)
46.66077; (0.652928,1.582008,-0.448396); (0.935408,-0.211102,-0.226915,-0.170172)
46.67211; (0.645813,1.584803,-0.451814); (0.933708,-0.215820,-0.232293,-0.166285)
46.68296; (0.638477,1.587693,-0.455576); (0.931598,-0.220512,-0.238468,-0.163196)
46.69427; (0.630450,1.590941,-0.459495); (0.929239,-0.225138,-0.245301,-0.160174)
46.70533; (0.622598,1.593913,-0.463568); (0.926684,-0.230170,-0.252397,-0.156764)
46.71656; (0.613541,1.597034,-0.468491); (0.923311,-0.235611,-0.262359,-0.152160)
46.72789; (0.604616,1.600042,-0.473200); (0.920242,-0.240385,-0.271465,-0.147230)
46.73882; (0.595051,1.602551,-0.478332); (0.916777,-0.244901,-0.282042,-0.141404)
46.75017; (0.585283,1.604893,-0.483936); (0.913036,-0.249405,-0.293037,-0.135249)
46.7688; (0.575168,1.607490,-0.489627); (0.909384,-0.254965,-0.303048,-0.127180)
46.77313; (0.565154,1.609573,-0.495374); (0.905541,-0.261260,-0.312592,-0.118430)
46.78334; (0.554820,1.611267,-0.502021); (0.901304,-0.270775,-0.322028,-0.103098)
46.79478; (0.544528,1.613402,-0.508568); (0.896671,-0.280160,-0.331079,-0.088763)
46.80602; (0.533539,1.614367,-0.515855); (0.891103,-0.292893,-0.339837,-0.068263)
46.81709; (0.522715,1.615048,-0.523449); (0.884782,-0.306544,-0.347908,-0.046388)
46.82799; (0.511838,1.615467,-0.531031); (0.877981,-0.318625,-0.356290,-0.026174)
46.83914; (0.500324,1.614244,-0.539299); (0.869940,-0.332904,-0.363840,-0.000244)
46.85043; (0.489281,1.612447,-0.547796); (0.860888,-0.347481,-0.370614,0.027827)
46.86158; (0.478803,1.610872,-0.556451); (0.850731,-0.361678,-0.377333,0.055371)
46.8728; (0.467116,1.607213,-0.565600); (0.839316,-0.375435,-0.384216,0.083518)
46.88385; (0.456146,1.602758,-0.574793); (0.830508,-0.378992,-0.397326,0.093561)
46.89502; (0.445734,1.598090,-0.583288); (0.821551,-0.382471,-0.409064,0.106943)
46.9064; (0.435697,1.592180,-0.592226); (0.813377,-0.382920,-0.422152,0.116522)
46.91778; (0.425350,1.585517,-0.600179); (0.804798,-0.383461,-0.434143,0.129531)
46.92893; (0.415221,1.578194,-0.608662); (0.794580,-0.386438,-0.444739,0.146681)
46.94001; (0.405119,1.569728,-0.617100); (0.782659,-0.390673,-0.454494,0.168091)
46.95147; (0.395264,1.560409,-0.625287); (0.768468,-0.395824,-0.464367,0.192725)
46.9621; (0.386053,1.550593,-0.633474); (0.755329,-0.398083,-0.474973,0.213095)
46.9734; (0.377036,1.540464,-0.641251); (0.745771,-0.395963,-0.486297,0.224842)
46.98471; (0.368965,1.530906,-0.648512); (0.739187,-0.391417,-0.498059,0.228761)
46.99593; (0.360940,1.521234,-0.655920); (0.731882,-0.386670,-0.510230,0.233454)
47.00707; (0.353741,1.511074,-0.662894); (0.726453,-0.379670,-0.522635,0.234458)
47.01813; (0.346933,1.500063,-0.669374); (0.718317,-0.374629,-0.533902,0.242122)
47.02958; (0.340228,1.489167,-0.676418); (0.708222,-0.371131,-0.544362,0.253679)
47.04047; (0.334817,1.476848,-0.683030); (0.695899,-0.369804,-0.552946,0.270594)
47.0517; (0.329307,1.465791,-0.689348); (0.684568,-0.367630,-0.562040,0.283420)
47.06307; (0.324570,1.454247,-0.695662); (0.672901,-0.367512,-0.570072,0.295222)
47.07468; (0.320352,1.443080,-0.701716); (0.663795,-0.365290,-0.578581,0.301966)
47.08518; (0.316408,1.431663,-0.707394); (0.657215,-0.359397,-0.588346,0.304553)
47.09633; (0.312949,1.420864,-0.712274); (0.653181,-0.351135,-0.596532,0.306934)
47.10759; (0.310014,1.409011,-0.716905); (0.648532,-0.343496,-0.603936,0.310931)
47.11894; (0.307374,1.397781,-0.721396); (0.642663,-0.337300,-0.611003,0.316051)
47.12995; (0.305583,1.385191,-0.725314); (0.636171,-0.332039,-0.617323,0.322410)
47.141; (0.304196,1.373255,-0.729344); (0.628100,-0.328457,-0.622976,0.330920)
47.15236; (0.303044,1.361134,-0.733151); (0.618942,-0.326433,-0.628173,0.340222)
47.1637; (0.301611,1.348645,-0.737111); (0.610023,-0.324340,-0.633302,0.348719)
47.17451; (0.301421,1.336463,-0.740940); (0.601118,-0.321600,-0.638550,0.357050)
47.18573; (0.301264,1.324694,-0.744503); (0.594954,-0.316623,-0.644147,0.361737)
47.19694; (0.300575,1.312799,-0.748034); (0.589339,-0.311019,-0.649978,0.365343)
47.20816; (0.301129,1.301083,-0.751356); (0.586989,-0.301875,-0.657113,0.364031)
47.21915; (0.301359,1.289750,-0.754733); (0.583077,-0.293849,-0.663473,0.365345)
47.2305; (0.301935,1.278066,-0.757652); (0.579042,-0.284671,-0.669949,0.367208)
47.24159; (0.303127,1.267089,-0.760288); (0.575265,-0.275405,-0.675848,0.369394)
47.25273; (0.304303,1.256148,-0.762906); (0.571759,-0.266347,-0.681660,0.370798)
47.26443; (0.305576,1.246241,-0.765415); (0.570123,-0.255750,-0.687652,0.369712)
47.27512; (0.307251,1.237337,-0.767543); (0.569441,-0.244570,-0.693538,0.367325)
47.28615; (0.309333,1.229056,-0.769598); (0.569525,-0.233020,-0.699199,0.363956)
47.29725; (0.311328,1.221234,-0.771446); (0.569188,-0.222952,-0.703713,0.362085)
47.3085; (0.313801,1.215063,-0.772812); (0.569310,-0.214976,-0.706848,0.360608)

50.16805; (0.812153,1.259001,-0.680627); (0.980153,-0.176521,-0.066781,-0.060662)
50.17923; (0.813310,1.258805,-0.680961); (0.979231,-0.181556,-0.066107,-0.061436)
50.19099; (0.815293,1.258872,-0.681993); (0.978369,-0.187518,-0.061650,-0.061890)
50.20193; (0.817690,1.258158,-0.683120); (0.977950,-0.190612,-0.054585,-0.065585)
50.21306; (0.820086,1.257378,-0.684211); (0.977993,-0.190900,-0.048969,-0.068476)
50.22412; (0.822174,1.255244,-0.685226); (0.979185,-0.185500,-0.045271,-0.068831)
50.23537; (0.823780,1.253777,-0.686509); (0.979913,-0.182568,-0.043438,-0.067475)
50.24664; (0.824811,1.252149,-0.688398); (0.980823,-0.179924,-0.042997,-0.061358)
50.2577; (0.825931,1.250478,-0.691057); (0.981439,-0.179164,-0.042142,-0.053875)
50.26855; (0.827106,1.249019,-0.694326); (0.981618,-0.179710,-0.041102,-0.049410)
50.27988; (0.828242,1.247608,-0.697429); (0.981678,-0.180214,-0.040017,-0.047227)
50.291; (0.828948,1.246204,-0.701828); (0.981649,-0.180658,-0.039175,-0.046836)
50.30215; (0.830330,1.244372,-0.706518); (0.981829,-0.179743,-0.038637,-0.047032)
50.31355; (0.831461,1.242265,-0.711334); (0.982069,-0.178715,-0.038790,-0.045791)
50.3244; (0.832163,1.239795,-0.717527); (0.982629,-0.175810,-0.040803,-0.043205)
50.33571; (0.833216,1.237419,-0.723134); (0.983114,-0.173660,-0.041833,-0.039733)
50.347; (0.833897,1.234508,-0.729879); (0.983348,-0.173044,-0.043374,-0.034663)
50.35806; (0.834857,1.232178,-0.737110); (0.983379,-0.173584,-0.044362,-0.029450)
50.36943; (0.836198,1.229858,-0.744844); (0.983369,-0.174124,-0.044831,-0.025614)
50.38055; (0.837463,1.227507,-0.752986); (0.983236,-0.175061,-0.045373,-0.023281)
50.39147; (0.838423,1.225324,-0.761251); (0.983010,-0.176536,-0.045987,-0.020281)
50.40261; (0.838888,1.222960,-0.770306); (0.982290,-0.180469,-0.047354,-0.017157)
50.41397; (0.839725,1.221155,-0.779983); (0.981338,-0.185485,-0.048212,-0.015735)
50.425; (0.840317,1.219274,-0.789823); (0.980673,-0.189064,-0.047536,-0.016583)
50.43639; (0.841499,1.217499,-0.799218); (0.980354,-0.190966,-0.046301,-0.017172)
50.4476; (0.841912,1.214861,-0.809706); (0.980329,-0.191740,-0.043679,-0.016817)
50.45853; (0.842154,1.212347,-0.819920); (0.980052,-0.193625,-0.042942,-0.012760)
50.46957; (0.840858,1.210178,-0.830264); (0.979392,-0.196984,-0.044594,-0.000846)
50.48073; (0.838673,1.207851,-0.840783); (0.978329,-0.201110,-0.048124,0.010556)
50.49189; (0.836943,1.205464,-0.851159); (0.977723,-0.202901,-0.051983,0.013695)
50.50309; (0.835152,1.203062,-0.861313); (0.977384,-0.203769,-0.055088,0.012801)
50.51455; (0.833093,1.200456,-0.871401); (0.977481,-0.202993,-0.057528,0.003806)
50.52568; (0.830819,1.197885,-0.881304); (0.977620,-0.202173,-0.058044,-0.003984)
50.53672; (0.827917,1.195634,-0.891463); (0.977455,-0.202926,-0.058030,-0.006010)
50.54774; (0.824011,1.193904,-0.901265); (0.976848,-0.205921,-0.057822,-0.004632)
50.55887; (0.820253,1.192086,-0.911307); (0.976099,-0.209052,-0.059319,-0.003012)
50.57041; (0.815847,1.190150,-0.920719); (0.975296,-0.212121,-0.061613,-0.002607)
50.58138; (0.811238,1.188154,-0.929864); (0.974978,-0.212836,-0.063701,-0.007875)
50.59269; (0.806838,1.185810,-0.938804); (0.974900,-0.212222,-0.065677,-0.014760)
50.60386; (0.801727,1.183627,-0.946964); (0.975208,-0.209314,-0.067648,-0.024092)
50.61504; (0.796221,1.181569,-0.954697); (0.975252,-0.207845,-0.069279,-0.029727)
50.62622; (0.789704,1.180119,-0.963127); (0.974356,-0.211889,-0.070296,-0.028137)
50.63727; (0.783622,1.178830,-0.971081); (0.973487,-0.215806,-0.071215,-0.026072)
50.64849; (0.776621,1.177740,-0.977861); (0.972755,-0.218286,-0.072907,-0.028000)
50.65984; (0.769815,1.175956,-0.984696); (0.972621,-0.217089,-0.074431,-0.036626)
50.67085; (0.762960,1.174236,-0.991593); (0.972585,-0.214695,-0.076157,-0.046748)
50.68182; (0.755563,1.172325,-0.997441); (0.972382,-0.211674,-0.079008,-0.058530)
50.69283; (0.747610,1.171001,-1.003105); (0.971495,-0.211644,-0.083173,-0.066990)
50.70409; (0.739256,1.170067,-1.008949); (0.970340,-0.213891,-0.088790,-0.069332)
50.71539; (0.729649,1.169763,-1.014296); (0.968484,-0.219532,-0.098502,-0.064357)
50.72675; (0.719700,1.169541,-1.019221); (0.966827,-0.224055,-0.107582,-0.058913)
50.73789; (0.710195,1.168223,-1.023278); (0.965934,-0.224188,-0.115260,-0.058534)
50.74891; (0.701408,1.166385,-1.026506); (0.965553,-0.220895,-0.119877,-0.067400)
50.76027; (0.692905,1.164492,-1.029482); (0.965299,-0.216475,-0.122464,-0.079622)
50.77142; (0.684668,1.163373,-1.031033); (0.964917,-0.211857,-0.124851,-0.091996)
50.78258; (0.675680,1.162502,-1.032826); (0.963503,-0.213018,-0.132026,-0.094099)
50.79362; (0.665938,1.162051,-1.034576); (0.961704,-0.217007,-0.141829,-0.088981)
50.80479; (0.656703,1.160994,-1.035801); (0.960140,-0.219927,-0.150582,-0.084194)
50.81609; (0.647213,1.160521,-1.035401); (0.958501,-0.222828,-0.159299,-0.079042)
50.82728; (0.638256,1.159584,-1.035236); (0.957135,-0.222409,-0.165833,-0.083228)
50.8384; (0.629226,1.159380,-1.033915); (0.955807,-0.220203,-0.171579,-0.092218)
50.84978; (0.620348,1.158903,-1.032102); (0.954099,-0.217933,-0.178876,-0.101019)
50.86105; (0.611073,1.158447,-1.030490); (0.952234,-0.216512,-0.186768,-0.107193)
50.87176; (0.602046,1.158044,-1.027911); (0.950620,-0.214898,-0.194362,-0.111196)
50.88301; (0.592666,1.158134,-1.025167); (0.948361,-0.215341,-0.203019,-0.114119)
50.89399; (0.583977,1.158916,-1.021981); (0.944986,-0.218784,-0.211808,-0.119468)
50.90536; (0.575037,1.159679,-1.019274); (0.941410,-0.222521,-0.220475,-0.124992)
50.91645; (0.566542,1.161402,-1.015982); (0.936236,-0.229687,-0.230756,-0.132127)
50.92768; (0.558550,1.163120,-1.012712); (0.931804,-0.233886,-0.240390,-0.138750)
50.93894; (0.550402,1.164688,-1.009392); (0.927102,-0.238488,-0.251239,-0.143124)
50.95005; (0.542434,1.166348,-1.006006); (0.923086,-0.241537,-0.261487,-0.145593)
50.96124; (0.534664,1.168578,-1.002506); (0.919825,-0.243346,-0.270642,-0.146482)
50.97264; (0.527083,1.170589,-0.999235); (0.916656,-0.246014,-0.278816,-0.146565)
50.98343; (0.519565,1.173840,-0.995793); (0.913335,-0.251080,-0.286470,-0.143920)
50.99455; (0.512722,1.176300,-0.992751); (0.909688,-0.255406,-0.293986,-0.144246)
51.00561; (0.506054,1.179431,-0.989563); (0.906156,-0.259352,-0.300471,-0.146064)
51.01698; (0.499840,1.182460,-0.986203); (0.902141,-0.261267,-0.307382,-0.152965)
51.02831; (0.493553,1.185201,-0.982757); (0.897429,-0.262743,-0.315053,-0.162261)
51.03938; (0.492004,1.191063,-0.977824); (0.892826,-0.264910,-0.322588,-0.169179)
51.05052; (0.486606,1.193844,-0.974373); (0.888252,-0.267787,-0.329509,-0.175279)
51.06196; (0.481345,1.196032,-0.970800); (0.885257,-0.269632,-0.335043,-0.177101)
51.07307; (0.476091,1.198420,-0.967118); (0.882808,-0.271041,-0.340394,-0.176970)
51.08403; (0.470623,1.199872,-0.963678); (0.882251,-0.271220,-0.345110,-0.170214)
51.09515; (0.465490,1.201388,-0.960487); (0.880313,-0.272274,-0.350877,-0.166737)
51.10634; (0.459329,1.202302,-0.957991); (0.878135,-0.274127,-0.357120,-0.161858)
51.1178; (0.454450,1.204171,-0.955403); (0.875047,-0.277412,-0.363338,-0.159124)
51.12881; (0.449342,1.206181,-0.952981); (0.871765,-0.280069,-0.369428,-0.158461)
51.13995; (0.445694,1.207967,-0.950273); (0.868373,-0.282174,-0.375068,-0.160097)
51.15094; (0.442269,1.209164,-0.947540); (0.865611,-0.283140,-0.379857,-0.162045)
51.16209; (0.438742,1.210407,-0.944651); (0.863855,-0.283504,-0.383266,-0.162752)
51.17361; (0.436468,1.211561,-0.941481); (0.863159,-0.284408,-0.384342,-0.162327)
51.18446; (0.434209,1.212708,-0.938636); (0.862541,-0.285890,-0.384828,-0.161858)
51.19592; (0.433010,1.213586,-0.935749); (0.863108,-0.287745,-0.382547,-0.160954)
51.20694; (0.432576,1.215057,-0.933292); (0.864088,-0.289671,-0.379317,-0.159882)
51.218; (0.432053,1.216102,-0.931095); (0.865061,-0.291211,-0.376020,-0.159609)
51.22911; (0.431790,1.216805,-0.929436); (0.866014,-0.292284,-0.373377,-0.158684)
51.24087; (0.430872,1.217450,-0.927999); (0.866579,-0.293133,-0.371654,-0.158071)

52.8824; (0.693500,1.205185,-1.039916); (0.838801,-0.534966,-0.044737,-0.090681)
52.89384; (0.694212,1.204299,-1.039629); (0.839663,-0.533755,-0.044143,-0.090129)
52.90466; (0.695088,1.203437,-1.039300); (0.840844,-0.532075,-0.044121,-0.089060)
52.91601; (0.695307,1.202852,-1.039290); (0.840768,-0.532092,-0.048277,-0.087509)
52.92708; (0.694692,1.202084,-1.037505); (0.843092,-0.529050,-0.049995,-0.082483)
52.93832; (0.694963,1.201408,-1.036644); (0.843862,-0.527989,-0.051498,-0.080453)
52.94984; (0.695075,1.200842,-1.035418); (0.844211,-0.527532,-0.052704,-0.078990)
52.9607; (0.695106,1.200639,-1.033903); (0.844316,-0.527529,-0.051366,-0.078778)
52.97189; (0.695426,1.200478,-1.032269); (0.844692,-0.526855,-0.050857,-0.079576)
52.98272; (0.695685,1.200722,-1.029887); (0.845207,-0.525586,-0.050585,-0.082621)
52.99385; (0.695922,1.201507,-1.027340); (0.845807,-0.524360,-0.050047,-0.084573)
53.00518; (0.695760,1.202132,-1.024677); (0.846414,-0.523337,-0.049280,-0.085283)
53.01645; (0.695219,1.203796,-1.021527); (0.846406,-0.523470,-0.049450,-0.084442)
53.02741; (0.694520,1.205956,-1.018280); (0.846286,-0.523770,-0.051535,-0.082514)
53.03846; (0.693278,1.208453,-1.014516); (0.846307,-0.523926,-0.054452,-0.079378)
53.04979; (0.691766,1.211196,-1.010176); (0.846813,-0.523261,-0.057913,-0.075843)
53.06097; (0.690415,1.214424,-1.005404); (0.847592,-0.521738,-0.061637,-0.074688)
53.07227; (0.689065,1.217330,-1.000408); (0.848246,-0.520122,-0.065448,-0.075293)
53.08347; (0.687970,1.221038,-0.993299); (0.850367,-0.515169,-0.069623,-0.081424)
53.09451; (0.686522,1.224112,-0.986708); (0.853173,-0.509129,-0.073669,-0.086359)
53.10568; (0.684889,1.226749,-0.978396); (0.858387,-0.498449,-0.078563,-0.092455)
53.11672; (0.683135,1.229369,-0.969154); (0.864881,-0.486381,-0.081544,-0.093619)
53.12781; (0.681503,1.231410,-0.960107); (0.871339,-0.474683,-0.082943,-0.092550)
53.13912; (0.679582,1.233594,-0.951614); (0.877018,-0.465018,-0.082765,-0.088024)
53.1504; (0.678099,1.236709,-0.942857); (0.881146,-0.460001,-0.079127,-0.075629)
53.16145; (0.676130,1.239677,-0.935280); (0.883389,-0.458874,-0.073077,-0.060971)
53.17273; (0.674398,1.242518,-0.927671); (0.885300,-0.457002,-0.068911,-0.051428)
53.18377; (0.672732,1.244634,-0.919401); (0.889317,-0.449470,-0.069665,-0.047313)
53.19509; (0.671127,1.247473,-0.910011); (0.894477,-0.438992,-0.073038,-0.043159)
53.20605; (0.669552,1.249401,-0.899387); (0.901713,-0.423850,-0.077380,-0.035744)
53.2173; (0.667128,1.250918,-0.889819); (0.904946,-0.415392,-0.084223,-0.037804)
53.22864; (0.664787,1.253447,-0.882032); (0.904501,-0.414747,-0.089532,-0.042973)
53.23978; (0.663497,1.256233,-0.874012); (0.904573,-0.413226,-0.092816,-0.048767)
53.25063; (0.662736,1.259472,-0.867338); (0.900589,-0.419598,-0.094562,-0.062735)
53.26178; (0.661277,1.262445,-0.860242); (0.899867,-0.420743,-0.094113,-0.066009)
53.27312; (0.660115,1.264889,-0.852308); (0.900327,-0.419716,-0.093311,-0.067400)
53.28487; (0.657770,1.265420,-0.844349); (0.903940,-0.412210,-0.095429,-0.062204)
53.29573; (0.654533,1.265416,-0.835102); (0.908780,-0.400885,-0.100967,-0.056721)
53.30683; (0.651477,1.265299,-0.826226); (0.913244,-0.389599,-0.106989,-0.052453)
53.31829; (0.648078,1.264507,-0.816816); (0.917596,-0.376012,-0.117092,-0.054049)
53.32983; (0.645426,1.263417,-0.808833); (0.920771,-0.364847,-0.124832,-0.059023)
53.34043; (0.643095,1.263254,-0.801920); (0.920863,-0.360843,-0.129740,-0.070503)
53.35144; (0.641310,1.263809,-0.794585); (0.920615,-0.358674,-0.132375,-0.079364)
53.36284; (0.640392,1.263921,-0.788378); (0.920435,-0.357892,-0.131970,-0.085418)
53.37371; (0.638705,1.262817,-0.781752); (0.922782,-0.352429,-0.131641,-0.083295)
53.3851; (0.636421,1.260551,-0.775393); (0.927131,-0.342107,-0.133383,-0.074839)
53.39616; (0.633727,1.257643,-0.768780); (0.931510,-0.330659,-0.137005,-0.064684)
53.40735; (0.631671,1.255371,-0.763072); (0.933245,-0.324732,-0.141254,-0.060429)
53.41849; (0.630177,1.253645,-0.757554); (0.934336,-0.321046,-0.143768,-0.057241)
53.42991; (0.629188,1.251748,-0.752962); (0.935199,-0.318622,-0.143827,-0.056540)
53.44072; (0.628758,1.249304,-0.748357); (0.936926,-0.314297,-0.141981,-0.056811)
53.45228; (0.628444,1.246605,-0.744679); (0.938973,-0.308963,-0.140707,-0.055436)
53.46311; (0.627475,1.244088,-0.740901); (0.941218,-0.303142,-0.139846,-0.051550)
53.47473; (0.627623,1.241812,-0.738529); (0.943456,-0.298530,-0.136912,-0.045003)
53.48605; (0.628249,1.239802,-0.737167); (0.945035,-0.296134,-0.132740,-0.039925)
53.49683; (0.629056,1.238209,-0.736527); (0.946575,-0.293701,-0.127856,-0.037254)

55.78713; (0.548059,1.184600,-0.954395); (0.851094,-0.363937,-0.344476,0.156607)
55.79765; (0.543513,1.184560,-0.956891); (0.842944,-0.362116,-0.365460,0.157342)
55.8088; (0.539466,1.184562,-0.959146); (0.836702,-0.359489,-0.384595,0.150943)
55.82026; (0.536786,1.185146,-0.961165); (0.832477,-0.355607,-0.401093,0.140177)
55.83169; (0.534929,1.185280,-0.961170); (0.833066,-0.343769,-0.414604,0.126206)
55.84246; (0.533420,1.185737,-0.960475); (0.834000,-0.333135,-0.424839,0.113916)
55.85352; (0.534779,1.185761,-0.957865); (0.836988,-0.326468,-0.425494,0.108739)
55.86467; (0.536016,1.187087,-0.955857); (0.836750,-0.327771,-0.423499,0.114301)
55.87603; (0.538635,1.189746,-0.953630); (0.835456,-0.330955,-0.422305,0.118910)
55.88718; (0.541336,1.192435,-0.950691); (0.835868,-0.330576,-0.423333,0.113283)
55.89818; (0.544134,1.195013,-0.947823); (0.837632,-0.329605,-0.422678,0.105243)
55.90963; (0.551398,1.200586,-0.942375); (0.843291,-0.332061,-0.412148,0.093434)
55.92079; (0.556400,1.204804,-0.938407); (0.846669,-0.334652,-0.404783,0.085500)
55.93204; (0.562103,1.209141,-0.933820); (0.850590,-0.337872,-0.395942,0.074635)
55.94304; (0.571648,1.216349,-0.928243); (0.855315,-0.342650,-0.384593,0.055813)
55.95414; (0.579102,1.221962,-0.924023); (0.857969,-0.347363,-0.376077,0.042352)
55.96546; (0.587494,1.228249,-0.919464); (0.860532,-0.354538,-0.364565,0.029657)
55.97645; (0.597458,1.235451,-0.914118); (0.864493,-0.358952,-0.351605,0.013360)
55.98783; (0.607652,1.241948,-0.908915); (0.869137,-0.361531,-0.337398,-0.007643)
55.9987; (0.617367,1.247867,-0.903436); (0.873300,-0.360961,-0.325692,-0.031296)
56.00992; (0.627440,1.253543,-0.897753); (0.877125,-0.359051,-0.314161,-0.055107)
56.02121; (0.637926,1.258147,-0.891272); (0.882545,-0.350665,-0.301929,-0.083597)
56.0323; (0.648801,1.260952,-0.883409); (0.888360,-0.338214,-0.288270,-0.115450)
56.04372; (0.659405,1.263141,-0.875661); (0.893415,-0.323844,-0.275055,-0.145872)
56.05477; (0.670931,1.264230,-0.867092); (0.897155,-0.310375,-0.261747,-0.173980)
56.06607; (0.680548,1.264509,-0.858997); (0.900557,-0.297628,-0.250633,-0.193899)
56.07704; (0.689907,1.264161,-0.851553); (0.902969,-0.289014,-0.240121,-0.208469)
56.08828; (0.699339,1.265565,-0.845294); (0.903194,-0.296447,-0.230160,-0.208294)
56.09958; (0.708552,1.267047,-0.839823); (0.902650,-0.303989,-0.218604,-0.212194)
56.11055; (0.719441,1.267517,-0.834702); (0.899988,-0.310575,-0.203525,-0.228346)
56.12183; (0.730054,1.266704,-0.828228); (0.895625,-0.306392,-0.187201,-0.262558)
56.13294; (0.741563,1.262425,-0.820175); (0.890688,-0.291501,-0.169251,-0.305052)
56.14433; (0.752288,1.258672,-0.812815); (0.886176,-0.279646,-0.153965,-0.335834)
56.15523; (0.762703,1.252935,-0.806208); (0.882509,-0.266752,-0.141329,-0.360620)
56.16637; (0.771915,1.248042,-0.799816); (0.879615,-0.258008,-0.129183,-0.378183)
56.17768; (0.779601,1.242860,-0.794098); (0.880519,-0.252375,-0.119580,-0.383005)
56.18856; (0.786990,1.237201,-0.789098); (0.882954,-0.246746,-0.111138,-0.383611)
56.19986; (0.793215,1.231057,-0.784616); (0.887100,-0.240948,-0.103318,-0.379899)
56.21102; (0.798574,1.224044,-0.780594); (0.892544,-0.232264,-0.095109,-0.374664)
56.22218; (0.803770,1.217439,-0.776503); (0.897213,-0.222492,-0.085875,-0.371660)
56.23369; (0.807964,1.210022,-0.773512); (0.904047,-0.212349,-0.078270,-0.362604)
56.24479; (0.811323,1.202371,-0.771310); (0.911253,-0.201713,-0.071344,-0.351909)
56.25613; (0.814500,1.195702,-0.769320); (0.917275,-0.191456,-0.064319,-0.343241)
56.26672; (0.816557,1.188984,-0.768902); (0.924592,-0.182213,-0.056201,-0.329803)
56.27814; (0.819415,1.182495,-0.768075); (0.930997,-0.175045,-0.046459,-0.316931)
56.28928; (0.821998,1.177957,-0.768694); (0.938143,-0.172530,-0.033723,-0.298303)
56.30095; (0.824345,1.174156,-0.769885); (0.943082,-0.172358,-0.022241,-0.283539)
56.31164; (0.825620,1.171182,-0.772027); (0.944025,-0.172296,-0.015171,-0.280894)

57.03767; (0.796591,1.216330,-0.902409); (0.926607,-0.318827,0.026249,-0.197636)
57.04896; (0.794239,1.217737,-0.902295); (0.927964,-0.317783,0.017913,-0.193846)
57.06025; (0.790864,1.219016,-0.902824); (0.929321,-0.317126,0.008467,-0.189002)
57.07112; (0.787620,1.220355,-0.902654); (0.930585,-0.315162,-0.000503,-0.186239)
57.08239; (0.782008,1.220610,-0.902883); (0.932854,-0.311130,-0.013822,-0.181080)
57.09362; (0.775057,1.219887,-0.902845); (0.935982,-0.304941,-0.027511,-0.173758)
57.10474; (0.766929,1.219014,-0.903133); (0.940143,-0.295518,-0.042299,-0.164347)
57.1158; (0.757972,1.217414,-0.903560); (0.943734,-0.286678,-0.057704,-0.154443)
57.12716; (0.749173,1.215924,-0.904234); (0.945837,-0.280231,-0.071856,-0.147309)
57.13809; (0.739190,1.214139,-0.905562); (0.947086,-0.273918,-0.086345,-0.143325)
57.14929; (0.728525,1.212469,-0.907073); (0.947612,-0.268235,-0.099753,-0.141886)
57.16048; (0.717373,1.209978,-0.908949); (0.947378,-0.262965,-0.113287,-0.143146)
57.17188; (0.705801,1.207617,-0.910909); (0.946934,-0.256804,-0.128485,-0.144428)
57.1828; (0.692429,1.205068,-0.914047); (0.945019,-0.251027,-0.147804,-0.148587)
57.19382; (0.680747,1.202959,-0.916470); (0.943357,-0.246415,-0.164900,-0.148880)
57.20517; (0.667587,1.200835,-0.919570); (0.941109,-0.242009,-0.183050,-0.149128)
57.21641; (0.653743,1.198104,-0.923690); (0.938643,-0.236945,-0.202860,-0.147154)
57.22744; (0.639226,1.195474,-0.928234); (0.935714,-0.231677,-0.224659,-0.142458)
57.23892; (0.625545,1.192761,-0.932675); (0.932482,-0.225487,-0.245875,-0.138489)
57.25002; (0.611381,1.189397,-0.938496); (0.927858,-0.216318,-0.271193,-0.136898)
57.26126; (0.598030,1.186213,-0.943616); (0.923264,-0.208285,-0.292817,-0.135862)
57.27272; (0.586162,1.183180,-0.948573); (0.918628,-0.201239,-0.312629,-0.133746)
57.28365; (0.575414,1.180277,-0.953479); (0.913902,-0.195284,-0.331934,-0.128324)
57.29524; (0.565446,1.177164,-0.957932); (0.909503,-0.189942,-0.349350,-0.121168)
57.30588; (0.557288,1.174368,-0.961403); (0.906542,-0.186047,-0.362530,-0.110181)
57.31707; (0.552904,1.172613,-0.962536); (0.905973,-0.183731,-0.367534,-0.101857)
